Instância Best_Integer Tempo_Total Tempo_Solver #Nós Nó_Solução LP Melhor_Bound #Cortes
./instancias/natural_padrao/i640-311_sft 1e+09 1804.47 1160.46 115 -1 24908.4 24938 13915
./instancias/natural_padrao/i640-311_sft 1e+09 1805.62 1096.02 190 -1 24908.4 24955.8 20758
./instancias/natural_padrao/i640-311_sft 1e+09 1804.27 1212.31 76 -1 24908.4 24958 12396
./instancias/natural_padrao/i640-311_sft 1e+09 1816.41 774.47 611 -1 24908.4 24926.3 39935
./instancias/natural_padrao/i640-311_sft 1e+09 1821.06 950.085 488 -1 24908.4 24971.5 37970
./instancias/natural_padrao/i640-312_sft 1e+09 1687.56 668.697 431 -1 24676.8 24708.3 28139
./instancias/natural_padrao/i640-312_sft 1e+09 1690.05 571.094 833 -1 24676.8 24693.5 54221
./instancias/natural_padrao/i640-312_sft 1e+09 1681.17 569.188 671 -1 24676.8 24766.2 43987
./instancias/natural_padrao/i640-312_sft 1e+09 1677.89 513.43 624 -1 24676.8 24693.5 47103
./instancias/natural_padrao/i640-312_sft 1e+09 1677.89 513.43 624 -1 24676.8 24693.5 47103
./instancias/natural_padrao/i640-313_sft 1e+09 260.467 13.514 216 -1 24988.8 25042.5 15868
./instancias/natural_padrao/i640-313_sft 1e+09 262.386 25.5263 165 -1 24988.8 25042.5 17019
./instancias/natural_padrao/i640-313_sft 1e+09 260.723 20.4824 170 -1 24988.8 25042.5 15109
./instancias/natural_padrao/i640-313_sft 1e+09 261.854 23.8526 167 -1 24988.8 25042.5 17003
./instancias/natural_padrao/i640-313_sft 1e+09 262.769 26.2047 165 -1 24988.8 25000.9 13413
./instancias/natural_padrao/i640-314_sft 1e+09 286.063 25.4618 167 -1 24629.6 24670.8 14010
./instancias/natural_padrao/i640-314_sft 1e+09 288.066 44.481 142 -1 24629.6 24668.2 11967
./instancias/natural_padrao/i640-314_sft 1e+09 286.965 45.2287 87 -1 24629.6 24660.6 9420
./instancias/natural_padrao/i640-314_sft 1e+09 287.197 35.597 191 -1 24629.6 24761.8 17542
./instancias/natural_padrao/i640-314_sft 1e+09 285.417 26.041 200 -1 24629.6 24739.3 16162
./instancias/natural_padrao/i640-315_sft 1e+09 38.185 0.809539 0 -1 24878.2 24878.2 5298
./instancias/natural_padrao/i640-315_sft 1e+09 38.2945 0.816455 0 -1 24878.2 24878.2 5306
./instancias/natural_padrao/i640-315_sft 1e+09 38.1597 0.80772 0 -1 24878.2 24878.2 5298
./instancias/natural_padrao/i640-315_sft 1e+09 38.2644 0.8146 0 -1 24878.2 24878.2 5306
./instancias/natural_padrao/i640-315_sft 1e+09 38.2281 0.812953 0 -1 24878.2 24878.2 5306
